Swordfish	69772969	147080413	Contemporary Fiction	Dominic Sena	Warner Bros.	6.3	57952	R	Action	80000000	8-Jun-01	25	99	Original Screenplay	""
Something's Gotta Give	124685242	266685242	Contemporary Fiction	Nancy Meyers	Sony Pictures	6.8	36303	PG-13	Romantic Comedy	80000000	12-Dec-03	70	128	Original Screenplay	""
Sugar Town	178095	178095	""	""	October Films	5.6	566	R	Comedy	250000	17-Sep-99	67	""	""	""
Shade	22183	22183	""	""	""	6.3	950	R	""	6800000	9-Apr-04	""	""	""	""
Shadow of the Vampire	8279017	8279017	Historical Fiction	E. Elias Merhige	Lionsgate	6.8	18221	R	Drama	8000000	29-Dec-00	81	""	Original Screenplay	""
Shaft	70327868	107190108	Contemporary Fiction	John Singleton	Paramount Pictures	5.9	32881	R	Action	53012938	16-Jun-00	68	99	Remake	""
The Shaggy Dog	61123569	87123569	Fantasy	Brian Robbins	Walt Disney Pictures	4.1	6116	PG	Comedy	60000000	10-Mar-06	27	""	Remake	28587103
Scary Movie	157019771	277200000	Contemporary Fiction	Keenen Ivory Wayans	Miramax/Dimension	6	68541	R	Comedy	19000000	7-Jul-00	53	88	Original Screenplay	""
Shaun of the Dead	13542874	29629128	Fantasy	Edgar Wright	Focus/Rogue Pictures	8	134693	R	Comedy	5000000	24-Sep-04	91	""	Original Screenplay	""
Shortbus	1985292	1985292	Contemporary Fiction	""	ThinkFilm	6.7	14276	Not Rated	Comedy	2000000	4-Oct-06	66	""	Original Screenplay	""
She's All That	63465522	63465522	Contemporary Fiction	""	Miramax	5.4	28498	PG-13	Romantic Comedy	10000000	29-Jan-99	38	91	Original Screenplay	""
She's the Man	33889159	56889159	Contemporary Fiction	Andy Fickman	Paramount Pictures	6.4	26513	PG-13	Romantic Comedy	25000000	17-Mar-06	44	""	Based on Play	33340509
Sherrybaby	199176	622806	Contemporary Fiction	""	IFC Films	6.7	6372	R	Drama	2000000	8-Sep-06	74	""	Original Screenplay	""
Shallow Hal	70836296	70836296	Contemporary Fiction	Bobby Farrelly	20th Century Fox	6	35878	PG-13	Romantic Comedy	40000000	9-Nov-01	50	113	Original Screenplay	""
Silent Hill	46982632	99982632	Contemporary Fiction	Christophe Gans	Sony Pictures	6.5	65485	R	Horror	50000000	21-Apr-06	29	""	Based on Game	22104517
Shutter Island	128012934	294512934	Historical Fiction	Martin Scorsese	Paramount Pictures	8	105706	R	Thriller/Suspense	80000000	19-Feb-10	67	""	Based on Book/Short Story	22083616
Shakespeare in Love	100317794	279500000	Historical Fiction	John Madden	Miramax	7.4	77911	R	Romantic Comedy	26000000	11-Dec-98	93	122	Original Screenplay	""
In the Shadow of the Moon	1134358	1134358	Factual	""	ThinkFilm	8	2974	PG	Documentary	2000000	7-Sep-07	94	100	Based on Real Life Events	""
Sherlock Holmes	209028679	518249844	Historical Fiction	Guy Ritchie	Warner Bros.	7.5	91555	PG-13	Adventure	80000000	25-Dec-09	69	""	Based on Book/Short Story	42276167
She's Out of My League	31628317	49219151	Contemporary Fiction	""	Paramount Pictures	6.7	17449	""	Romantic Comedy	20000000	12-Mar-10	57	""	Original Screenplay	7889235
Shooter	47003582	95203582	Contemporary Fiction	Antoine Fuqua	Paramount Pictures	7.2	149	R	Thriller/Suspense	60000000	23-Mar-07	48	125	Based on Book/Short Story	57333255
Shrek	267655011	484399218	Kids Fiction	Andrew Adamson	Dreamworks SKG	8	163855	PG	Adventure	50000000	18-May-01	89	90	Based on Book/Short Story	""
Shrek 2	441226247	919838758	Kids Fiction	Andrew Adamson	Dreamworks SKG	7.5	95658	PG	Adventure	70000000	19-May-04	89	92	Based on Book/Short Story	""
Shrek the Third	322719944	798958162	Kids Fiction	""	Paramount Pictures	6.1	59778	PG	Adventure	160000000	18-May-07	41	92	Based on Book/Short Story	176400340
Shrek Forever After	238395990	729395990	Kids Fiction	""	Paramount Pictures	6.7	12193	PG	Adventure	165000000	21-May-10	""	93	Based on Book/Short Story	""
Shark Tale	160861908	367275019	Kids Fiction	Rob Letterman	Dreamworks SKG	5.9	40019	PG	Adventure	75000000	1-Oct-04	35	90	Original Screenplay	""
Shattered Glass	2207975	2932719	Dramatization	""	Lionsgate	7.4	14575	PG-13	Drama	6000000	31-Oct-03	91	""	Based on Real Life Events	""
Stealing Harvard	13973532	13973532	Contemporary Fiction	""	Sony Pictures	4.7	6899	PG-13	Comedy	25000000	13-Sep-02	8	""	Original Screenplay	""
Showtime	37948765	78948765	Contemporary Fiction	Tom Dey	Warner Bros.	5.3	22128	PG-13	Comedy	85000000	15-Mar-02	24	95	Original Screenplay	""
Sicko	24538513	33538513	Factual	Michael Moore	Lionsgate	8.2	40886	PG-13	Documentary	9000000	22-Jun-07	93	""	Based on Real Life Events	17438209
The Siege	40934175	116625798	Contemporary Fiction	Edward Zwick	20th Century Fox	""	""	R	Action	70000000	6-Nov-98	44	116	Original Screenplay	""
Signs	227965690	408265690	Science Fiction	M. Night Shyamalan	Walt Disney Pictures	6.9	111561	PG-13	Thriller/Suspense	70702619	2-Aug-02	74	106	Original Screenplay	""
Simon Birch	18253415	18253415	Contemporary Fiction	Mark Steven Johnson	Walt Disney Pictures	6.7	11371	PG	Drama	20000000	11-Sep-98	44	110	Based on Book/Short Story	""
A Simple Wish	8165213	8165213	Fantasy	Michael Ritchie	Universal	4.9	1545	PG	Comedy	28000000	11-Jul-97	27	""	Original Screenplay	""
The Simpsons Movie	183135014	527071022	Contemporary Fiction	David Silverman	20th Century Fox	7.6	117656	PG-13	Comedy	72500000	27-Jul-07	89	86	Based on TV	96359085
Sinbad: Legend of the Seven Seas	26483452	80767884	Kids Fiction	Tim Johnson	Dreamworks SKG	6.6	7895	PG	Adventure	60000000	2-Jul-03	""	86	Traditional/Legend/Fairytale	""
Sin City	74103820	158753820	Fantasy	Robert Rodriguez	Miramax/Dimension	8.3	255814	R	Action	40000000	1-Apr-05	77	126	Based on Comic/Graphic Novel	""
The Singing Detective	336456	524747	Contemporary Fiction	""	Paramount Pictures	5.6	4441	R	Comedy	8000000	24-Oct-03	38	""	Based on TV	""
The Sixth Sense	293506292	672806292	Contemporary Fiction	M. Night Shyamalan	Walt Disney Pictures	8.2	238745	PG-13	Thriller/Suspense	40000000	6-Aug-99	85	107	Original Screenplay	""
Super Size Me	11529368	29529368	Factual	Morgan Spurlock	IDP Distribution	7.6	33805	PG-13	Documentary	65000	7-May-04	""	""	Based on Real Life Events	""
The Skeleton Key	47907715	92907715	Contemporary Fiction	Iain Softley	Universal	6.5	29810	PG-13	Horror	40000000	12-Aug-05	38	""	Original Screenplay	""
The Skulls	35007180	35007180	Contemporary Fiction	Rob Cohen	Universal	5.3	14903	PG-13	Thriller/Suspense	15000000	31-Mar-00	8	107	Original Screenplay	""
Sky High	63939454	81627454	Super Hero	""	Walt Disney Pictures	6.6	20923	PG	Adventure	60000000	29-Jul-05	73	102	Original Screenplay	""
Slackers	4814244	4814244	Contemporary Fiction	""	Sony Pictures	4.9	7934	R	Comedy	11000000	1-Feb-02	11	""	Original Screenplay	""
Ready to Rumble	12372410	12372410	Contemporary Fiction	Brian Robbins	Warner Bros.	""	""	PG-13	Comedy	24000000	7-Apr-00	25	""	Original Screenplay	""
Soldier	14623082	14623082	Science Fiction	Paul Anderson	Warner Bros.	""	""	R	Action	75000000	23-Oct-98	""	""	Original Screenplay	""
Sleepy Hollow	101068340	207068340	Historical Fiction	Tim Burton	Paramount Pictures	7.5	107511	R	Horror	70000000	19-Nov-99	68	105	Based on Book/Short Story	""
Lucky Number Slevin	22495466	55495466	Contemporary Fiction	Paul McGuigan	MGM	7.8	91145	R	Thriller/Suspense	27000000	7-Apr-06	51	""	Original Screenplay	26858545
The Secret Life of Bees	37766350	39612166	Historical Fiction	""	Fox Searchlight	7	7077	PG-13	Drama	11000000	17-Oct-08	57	110	Based on Book/Short Story	17077991
Hannibal	165092266	350100280	Contemporary Fiction	Ridley Scott	MGM	6.4	74862	R	Horror	87000000	9-Feb-01	39	131	Based on Book/Short Story	""
Southland Tales	275380	364607	Contemporary Fiction	Richard Kelly	Samuel Goldwyn Films	5.6	20172	R	Musical	17000000	14-Nov-07	""	""	Original Screenplay	""
Slow Burn	1237615	1237615	Contemporary Fiction	""	Lionsgate	5.9	2318	R	Thriller/Suspense	15500000	13-Apr-07	12	93	Original Screenplay	893953
Sleepover	9408183	9408183	Contemporary Fiction	""	MGM	4.6	4774	PG	Comedy	10000000	9-Jul-04	15	""	Original Screenplay	""
The Bridge of San Luis Rey	49981	1696765	""	""	Fine Line	5	1913	PG	Drama	24000000	10-Jun-05	4	""	Based on Book/Short Story	""
Slither	7802450	12834936	Science Fiction	""	Universal	6.6	26101	R	Horror	15250000	31-Mar-06	85	""	Original Screenplay	7475776
Slumdog Millionaire	141319928	365257315	Contemporary Fiction	Danny Boyle	Fox Searchlight	8.3	176325	R	Drama	14000000	12-Nov-08	94	116	Original Screenplay	31952272
Slums of Beverly Hills	5502773	5502773	Dramatization	Tamara Jenkins	Fox Searchlight	6.4	5821	R	Comedy	5000000	14-Aug-98	79	""	Based on Real Life Events	""
Small Soldiers	55143823	71743823	Kids Fiction	Joe Dante	Dreamworks SKG	5.9	20571	PG-13	Comedy	40000000	10-Jul-98	46	110	Original Screenplay	""
Mr. And Mrs. Smith	186336279	478336279	Contemporary Fiction	Doug Liman	20th Century Fox	4.7	189	PG-13	Action	110000000	10-Jun-05	""	112	Original Screenplay	""
Smokin' Aces	35662731	56047261	Contemporary Fiction	Joe Carnahan	Universal	6.6	57313	R	Comedy	17000000	26-Jan-07	28	108	Original Screenplay	35817034
Someone Like You	27338033	38684906	Contemporary Fiction	Tony Goldwyn	20th Century Fox	5.8	10073	PG-13	Romantic Comedy	23000000	30-Mar-01	41	97	Based on Book/Short Story	""
Death to Smoochy	8355815	8374062	Contemporary Fiction	Danny De Vito	Warner Bros.	6.2	22379	R	Black Comedy	50000000	29-Mar-02	42	""	Original Screenplay	""
Simply Irresistible	4398989	4398989	Contemporary Fiction	""	20th Century Fox	4.8	6927	PG-13	Romantic Comedy	6000000	5-Feb-99	14	""	Original Screenplay	""
Summer Catch	19693891	19693891	Contemporary Fiction	""	Warner Bros.	4.6	6848	PG-13	Comedy	17000000	24-Aug-01	7	""	Original Screenplay	""
There's Something About Mary	176484651	360099999	Contemporary Fiction	Bobby Farrelly	20th Century Fox	7.2	96443	R	Romantic Comedy	22000000	15-Jul-98	83	119	Original Screenplay	""
Snake Eyes	55591409	103891409	Contemporary Fiction	Brian De Palma	Paramount Pictures	5.8	29321	R	Thriller/Suspense	73000000	7-Aug-98	41	99	Original Screenplay	""
Snakes on a Plane	34020814	62020814	Contemporary Fiction	David R. Ellis	New Line	6	65841	R	Thriller/Suspense	33000000	18-Aug-06	68	105	Original Screenplay	23704179
Lemony Snicket's A Series of Unfortunate Events	118627117	201627117	Kids Fiction	Brad Silberling	Paramount Pictures	6.9	51614	PG	Comedy	100000000	17-Dec-04	71	108	Based on Book/Short Story	""
House of Sand and Fog	13005485	16157923	Contemporary Fiction	""	Dreamworks SKG	7.8	29777	R	Drama	16500000	19-Dec-03	75	""	Based on Book/Short Story	""
A Sound of Thunder	1900451	6300451	Science Fiction	Peter Hyams	Warner Bros.	4.1	9915	PG-13	Action	80000000	2-Sep-05	6	""	Based on Book/Short Story	""
See No Evil	15032800	15387513	Contemporary Fiction	""	Lionsgate	5	10035	R	Horror	8000000	19-May-06	9	""	Original Screenplay	45391536
The Shipping News	11405825	24405825	Contemporary Fiction	Lasse Hallstrom	Miramax	6.7	17338	R	Drama	35000000	25-Dec-01	55	""	Based on Book/Short Story	""
Shanghai Knights	60470220	60470220	Historical Fiction	David Dobkin	Walt Disney Pictures	6.2	24893	PG-13	Adventure	50000000	7-Feb-03	66	114	Original Screenplay	""
Shanghai Noon	56932305	71189835	Historical Fiction	Tom Dey	Walt Disney Pictures	6.6	32446	PG-13	Western	55000000	26-May-00	78	110	Original Screenplay	""
Snow Dogs	81150692	115010692	Kids Fiction	Brian Levant	Walt Disney Pictures	4.9	7561	PG	Comedy	32000000	18-Jan-02	23	99	Based on Book/Short Story	""
Snow Falling on Cedars	14378353	14378353	Contemporary Fiction	""	Universal	6.7	8444	PG-13	Drama	36000000	24-Dec-99	40	""	Based on Book/Short Story	""
Sunshine	3688560	32030610	Science Fiction	Danny Boyle	Fox Searchlight	7.3	74535	R	Thriller/Suspense	40000000	20-Jul-07	74	108	Original Screenplay	6342481
Snatch	30093107	83593107	Contemporary Fiction	Guy Ritchie	Sony Pictures	8.2	173919	R	Black Comedy	10000000	8-Dec-00	""	103	Original Screenplay	""
Snow Day	60008303	62452927	Contemporary Fiction	""	Paramount Pictures	4.4	4611	PG	Comedy	13000000	11-Feb-00	26	89	Original Screenplay	""
Sorority Boys	10198766	12516222	Contemporary Fiction	""	Walt Disney Pictures	5.1	7392	R	Comedy	12000000	22-Mar-02	13	""	Original Screenplay	""
Solaris	14970038	14970038	Science Fiction	Steven Soderbergh	20th Century Fox	6.2	33151	PG-13	Drama	47000000	27-Nov-02	65	""	Remake	""
Solitary Man	4354546	4354546	""	""	Anchor Bay Entertainment	6.7	1936	R	Drama	12500000	21-May-10	""	""	""	""
The Soloist	31720158	38286958	Dramatization	Joe Wright	Paramount Pictures	6.7	14257	PG-13	Drama	60000000	24-Apr-09	""	117	Based on Real Life Events	10310814
Songcatcher	3050934	3050934	Historical Fiction	""	Lionsgate	6.9	1997	PG-13	Drama	1800000	15-Jun-01	""	""	Original Screenplay	""
Sonny	17639	17639	""	""	""	5.7	1941	R	""	4000000	27-Dec-02	23	""	""	""
Standard Operating Procedure	228830	228830	Factual	""	Sony Pictures Classics	7.5	1640	R	Documentary	5000000	25-Apr-08	80	""	Based on Real Life Events	""
The Sorcerer's Apprentice	62492818	200092818	Fantasy	""	Walt Disney Pictures	6.4	9108	PG	Adventure	160000000	14-Jul-10	42	110	Based on Short Film	""
Soul Food	43492389	43492389	Contemporary Fiction	""	20th Century Fox	6.4	2636	R	Comedy	7500000	26-Sep-97	80	114	Original Screenplay	""
Soul Plane	13922211	14553807	Contemporary Fiction	""	MGM	3.7	9143	R	Comedy	16000000	28-May-04	19	""	Original Screenplay	""
South Park: Bigger, Longer & Uncut	52037603	52037603	Contemporary Fiction	Trey Parker	Paramount Pictures	""	""	R	Comedy	21000000	30-Jun-99	80	80	Based on TV	""
Space Jam	90463534	250200000	Kids Fiction	Joe Pytka	Warner Bros.	5.6	29293	PG	Comedy	80000000	15-Nov-96	36	87	Original Screenplay	""
Spanglish	42044321	54344321	Contemporary Fiction	James L. Brooks	Sony Pictures	6.7	30660	PG-13	Comedy	75000000	17-Dec-04	52	103	Original Screenplay	""
Spawn	54979992	87949859	Contemporary Fiction	""	New Line	4.8	21366	PG-13	Action	40000000	31-Jul-97	20	97	Based on Comic/Graphic Novel	""
Superbad	121463226	169863226	Contemporary Fiction	Greg Mottola	Sony Pictures	7.8	134212	R	Comedy	17500000	17-Aug-07	87	112	Original Screenplay	134555373
SpongeBob SquarePants	85416609	140416609	Kids Fiction	""	Paramount Pictures	""	""	PG	Adventure	30000000	19-Nov-04	""	90	Based on TV	""
Space Chimps	30105968	59517784	Kids Fiction	""	20th Century Fox	4.5	4324	G	Adventure	37000000	18-Jul-08	36	""	Original Screenplay	13349286
Space Cowboys	90454043	128874043	Science Fiction	Clint Eastwood	Warner Bros.	6.3	29983	PG-13	Adventure	65000000	4-Aug-00	79	130	Original Screenplay	""
Spider	1641788	1641788	Contemporary Fiction	David Cronenberg	Sony Pictures Classics	7.8	560	R	Drama	10000000	28-Feb-03	""	""	Based on Book/Short Story	""
Speed Racer	43945766	93394462	Science Fiction	Andy Wachowski	Warner Bros.	6.3	32672	PG	Action	120000000	9-May-08	38	""	Based on TV	14217924
The Spiderwick Chronicles	71195053	162839667	Fantasy	Mark Waters	Paramount Pictures	6.8	18715	PG	Adventure	92500000	14-Feb-08	79	""	Based on Book/Short Story	27525903
Speedway Junky	17127	17127	""	""	""	3.7	1205	R	""	1000000	31-Aug-01	""	""	""	""
Speed II: Cruise Control	48097081	150468000	Contemporary Fiction	Jan De Bont	20th Century Fox	3.4	30896	PG-13	Action	110000000	13-Jun-97	""	125	Original Screenplay	""
Sphere	37068294	50168294	Science Fiction	Barry Levinson	Warner Bros.	5.6	31461	PG-13	Horror	73000000	13-Feb-98	12	132	Based on Book/Short Story	""
Spiceworld	29342592	56042592	Contemporary Fiction	""	Sony Pictures	2.9	18010	PG	Comedy	25000000	23-Jan-98	""	92	Musical Group Movie	""
Spider-Man 2	373524485	783705001	Super Hero	Sam Raimi	Sony Pictures	7.7	141940	PG-13	Adventure	200000000	30-Jun-04	93	127	Based on Comic/Graphic Novel	4196484
Spider-Man 3	336530303	890871626	Super Hero	Sam Raimi	Sony Pictures	6.4	141513	PG-13	Adventure	258000000	4-May-07	63	139	Based on Comic/Graphic Novel	124058348
Spider-Man	403706375	821708551	Super Hero	Sam Raimi	Sony Pictures	7.4	167524	PG-13	Adventure	139000000	3-May-02	89	121	Based on Comic/Graphic Novel	""
Scott Pilgrim vs. The World	31167395	43149143	Contemporary Fiction	Edgar Wright	Universal	8.1	17461	PG-13	Comedy	85000000	13-Aug-10	81	112	Based on Comic/Graphic Novel	""
See Spot Run	33357476	43057552	Kids Fiction	""	Warner Bros.	4.9	3673	PG	Comedy	16000000	2-Mar-01	24	97	Original Screenplay	""
Superman Returns	200120000	391120000	Super Hero	Bryan Singer	Warner Bros.	6.6	102751	PG-13	Adventure	232000000	28-Jun-06	76	157	Based on Comic/Graphic Novel	81580739
Supernova	14218868	14218868	Science Fiction	Francis Ford Coppola	MGM	6.8	127	PG-13	Action	60000000	14-Jan-00	10	""	Original Screenplay	""
Spirited Away	10049886	274949886	Fantasy	Hayao Miyazaki	Walt Disney Pictures	""	""	PG	Adventure	19000000	20-Sep-02	""	""	Original Screenplay	""
Spun	410241	1022649	""	""	""	6.6	16011	R	""	4500000	14-Mar-03	""	""	""	""
Spy Game	62362560	143049560	Contemporary Fiction	Tony Scott	Universal	6.9	44850	R	Action	90000000	21-Nov-01	65	126	Original Screenplay	""
Spy Kids 2: The Island of Lost Dreams	85846296	119721296	Kids Fiction	Robert Rodriguez	Miramax/Dimension	""	""	PG	Adventure	38000000	7-Aug-02	75	100	Original Screenplay	""
Spy Kids 3-D: Game Over	111760631	167851995	Kids Fiction	Robert Rodriguez	Miramax/Dimension	4.1	12352	PG	Adventure	40000000	25-Jul-03	""	84	Original Screenplay	""
Spy Kids	112692062	197692062	Kids Fiction	Robert Rodriguez	Miramax/Dimension	5.7	23479	PG	Adventure	35000000	30-Mar-01	93	88	Original Screenplay	""
The Square	406216	406216	Contemporary Fiction	""	Apparition	6.8	1303	R	Thriller/Suspense	1900000	9-Apr-10	""	""	Original Screenplay	""
The Squid and the Whale	7372734	11098131	Dramatization	Noah Baumbach	IDP/Goldwyn/Roadside	7.6	23521	R	Drama	1500000	5-Oct-05	93	""	Based on Real Life Events	""
Serendipity	50255310	75294136	Contemporary Fiction	Peter Chelsom	Miramax	6.6	32014	PG-13	Romantic Comedy	28000000	5-Oct-01	58	91	Original Screenplay	""
Saint Ralph	795126	795126	Historical Fiction	""	Samuel Goldwyn Films	7.5	3492	PG-13	Comedy	5200000	5-Aug-05	""	""	Original Screenplay	""
Shaolin Soccer	488872	42776032	""	Stephen Chow	Miramax	""	""	PG-13	Comedy	10000000	2-Apr-04	91	""	Original Screenplay	""
Superstar	30628981	30628981	Contemporary Fiction	""	Paramount Pictures	6	103	PG-13	Comedy	14000000	8-Oct-99	33	82	Based on TV	""
Soul Survivors	3100650	4288246	Contemporary Fiction	""	Artisan	3.6	5116	PG-13	Horror	14000000	7-Sep-01	4	""	Original Screenplay	""
Spirit: Stallion of the Cimarron	73215310	106515310	Kids Fiction	Kelly Asbury	Dreamworks SKG	6.6	8622	G	Adventure	80000000	24-May-02	""	84	Original Screenplay	""
Star Wars Ep. II: Attack of the Clones	310676740	656695615	Science Fiction	George Lucas	20th Century Fox	""	""	PG	Adventure	115000000	16-May-02	""	142	Original Screenplay	""
Star Wars Ep. III: Revenge of the Sith	380270577	848998877	Science Fiction	George Lucas	20th Century Fox	""	""	PG-13	Adventure	115000000	19-May-05	""	140	Original Screenplay	""
Starship Troopers	54768952	121100000	Science Fiction	Paul Verhoeven	Sony Pictures	7.1	83516	R	Action	100000000	7-Nov-97	60	129	Based on Book/Short Story	""
The Station Agent	5801558	7773824	Contemporary Fiction	""	Miramax	7.8	22274	R	Drama	500000	3-Oct-03	95	""	Original Screenplay	""
Stay Alive	23086480	23187506	Contemporary Fiction	""	Walt Disney Pictures	4.5	13658	PG-13	Horror	20000000	24-Mar-06	9	91	Original Screenplay	13333591
Small Time Crooks	17266359	29934477	Contemporary Fiction	Woody Allen	Dreamworks SKG	6.5	15636	PG	Comedy	18000000	19-May-00	66	""	Original Screenplay	""
Steel	1686429	1686429	Super Hero	""	Warner Bros.	2.7	4409	PG-13	Action	16000000	15-Aug-97	12	""	Based on Comic/Graphic Novel	""
How Stella Got Her Groove Back	37672944	37672944	Contemporary Fiction	""	20th Century Fox	5.1	3080	R	Drama	20000000	14-Aug-98	49	124	Based on Book/Short Story	""
The Stepford Wives	59475623	96221971	Contemporary Fiction	Frank Oz	Paramount Pictures	5.1	26712	PG-13	Comedy	100000000	11-Jun-04	26	93	Remake	""
Stepmom	91137662	119709917	Contemporary Fiction	Chris Columbus	Sony/TriStar	6.2	18505	PG-13	Drama	50000000	25-Dec-98	43	127	Original Screenplay	""
Stomp the Yard	61356221	76356221	Contemporary Fiction	""	Sony/Screen Gems	4.3	13737	PG-13	Drama	14000000	12-Jan-07	26	113	Original Screenplay	33252252
Stranger Than Fiction	40435190	45235190	Contemporary Fiction	Marc Forster	Sony Pictures	7.8	74218	PG-13	Comedy	30000000	10-Nov-06	72	112	Original Screenplay	30936711
The Legend of Suriyothai	454255	454255	""	""	""	""	""	R	""	9000000	20-Jun-03	""	""	""	""
Stick It	26910736	30399714	Contemporary Fiction	""	Walt Disney Pictures	5.9	9556	PG-13	Comedy	20000000	28-Apr-06	31	103	Original Screenplay	27642935
Stigmata	50041732	89441732	Contemporary Fiction	Rupert Wainwright	MGM	6	29411	R	Horror	32000000	10-Sep-99	22	103	Original Screenplay	""
A Stir of Echoes	21133087	21133087	Contemporary Fiction	David Koepp	Artisan	7.1	26752	R	Thriller/Suspense	12000000	10-Sep-99	""	110	Based on Book/Short Story	""
Street Kings	26415649	65589243	Contemporary Fiction	""	Fox Searchlight	7	40291	R	Thriller/Suspense	20000000	11-Apr-08	36	""	Original Screenplay	13420759
Stuart Little	140015224	298800000	Kids Fiction	Rob Minkoff	Sony Pictures	5.8	23226	PG	Comedy	105000000	17-Dec-99	65	92	Based on Book/Short Story	""
Stuart Little 2	64956806	166000000	Kids Fiction	Rob Minkoff	Sony Pictures	5.6	7534	PG	Comedy	120000000	19-Jul-02	83	78	Based on Book/Short Story	""
Stealth	32116746	76416746	Science Fiction	Rob Cohen	Sony Pictures	4.8	21664	PG-13	Action	138000000	29-Jul-05	13	""	Original Screenplay	""
Steamboy	468867	10468867	""	""	Sony Pictures	""	""	PG-13	Action	20000000	18-Mar-05	""	""	Original Screenplay	""
The Statement	765637	1545064	""	Norman Jewison	Sony Pictures	6	2735	R	Thriller/Suspense	27000000	12-Dec-03	23	""	""	""
Stolen Summer	119841	119841	""	""	Miramax	6.4	1733	PG	""	1500000	22-Mar-02	35	""	""	""
Stop-Loss	10915744	11179472	Dramatization	Kimberly Peirce	Paramount Pictures	6.5	9268	R	Drama	25000000	28-Mar-08	""	""	Based on Real Life Events	4736139
The Perfect Storm	182618434	328711434	Dramatization	Wolfgang Petersen	Warner Bros.	6.2	55716	PG-13	Drama	120000000	30-Jun-00	47	130	Based on Book/Short Story	""
The Story of Us	27100030	27100030	Contemporary Fiction	Rob Reiner	Universal	5.6	10720	R	Romantic Comedy	50000000	15-Oct-99	28	74	Original Screenplay	""
The Stepfather	29062561	29227561	Contemporary Fiction	""	Sony/Screen Gems	5.3	6263	PG-13	Thriller/Suspense	20000000	16-Oct-09	11	""	Remake	6587798
State of Play	37017955	91445389	Contemporary Fiction	Kevin MacDonald	Universal	7.3	34067	PG-13	Thriller/Suspense	60000000	17-Apr-09	84	127	Based on TV	13578224
The Sisterhood of the Traveling Pants 2	44089964	44154645	Contemporary Fiction	""	Warner Bros.	6.2	6557	PG-13	Adventure	27000000	6-Aug-08	64	111	Based on Book/Short Story	15266725
Sisterhood of the Traveling Pants	39053061	41560117	Contemporary Fiction	Ken Kwapis	Warner Bros.	""	""	PG	Drama	25000000	1-Jun-05	""	""	Based on Book/Short Story	""
Step Up	65328121	115328121	Contemporary Fiction	Anne Fletcher	Walt Disney Pictures	6.1	21691	PG-13	Drama	12000000	11-Aug-06	19	98	Original Screenplay	51317604
The Straight Story	6197866	6197866	Dramatization	David Lynch	Walt Disney Pictures	8	36265	G	Drama	10000000	15-Oct-99	95	""	Based on Real Life Events	""
Star Trek: First Contact	92027888	150000000	Science Fiction	Jonathan Frakes	Paramount Pictures	7.6	45106	PG-13	Adventure	46000000	22-Nov-96	""	111	Based on TV	""
Star Trek: Insurrection	70187658	117800000	Science Fiction	Jonathan Frakes	Paramount Pictures	6.4	26559	PG	Adventure	70000000	11-Dec-98	""	100	Based on TV	""
Star Trek: Nemesis	43254409	67312826	Science Fiction	""	Paramount Pictures	6.4	28449	PG-13	Adventure	60000000	13-Dec-02	""	117	Based on TV	""
Alex Rider: Operation Stormbreaker	659210	9351567	Contemporary Fiction	""	Weinstein Co.	""	""	PG	Action	40000000	13-Oct-06	""	""	Based on Book/Short Story	""
The Strangers	52597610	80597610	Contemporary Fiction	""	Focus Features	6	35078	R	Thriller/Suspense	9000000	30-May-08	44	85	Original Screenplay	15789825
Super Troopers	18492362	23046142	Contemporary Fiction	Jay Chandrasekhar	Fox Searchlight	6.8	29514	R	Comedy	3000000	15-Feb-02	""	""	Original Screenplay	""
Strangers with Candy	2072645	2077844	Contemporary Fiction	""	ThinkFilm	5.9	4941	R	Comedy	2000000	28-Jun-06	""	""	Based on TV	""
Star Wars Ep. I: The Phantom Menace	431088297	924288297	Science Fiction	George Lucas	20th Century Fox	""	""	PG	Adventure	115000000	19-May-99	""	133	Original Screenplay	""
Stuck On You	33832741	63537164	Contemporary Fiction	Bobby Farrelly	20th Century Fox	5.9	23196	PG-13	Comedy	55000000	12-Dec-03	60	118	Original Screenplay	""
Step Up 2 the Streets	58017783	150017783	Contemporary Fiction	""	Walt Disney Pictures	5.6	20345	PG-13	Drama	17500000	14-Feb-08	25	""	Original Screenplay	21801408
The Sum of All Fears	118471320	193500000	Contemporary Fiction	Phil Alden Robinson	Paramount Pictures	6.3	38586	PG-13	Action	68000000	31-May-02	59	124	Based on Book/Short Story	""
Sunshine State	3064356	3064356	Contemporary Fiction	John Sayles	Sony Pictures Classics	6.8	2769	PG-13	Drama	5600000	21-Jun-02	80	""	Original Screenplay	""
Supercross	3102550	3252550	Contemporary Fiction	""	20th Century Fox	2.9	2514	PG-13	Action	30000000	17-Aug-05	6	""	Original Screenplay	""
Surf's Up	58867694	145395745	Kids Fiction	""	Sony Pictures	7	20974	PG	Adventure	100000000	8-Jun-07	77	86	Original Screenplay	46260220
Surrogates	38577772	119668350	Science Fiction	Jonathan Mostow	Walt Disney Pictures	6.3	36940	PG-13	Action	80000000	25-Sep-09	39	104	Based on Comic/Graphic Novel	11099238
Summer of Sam	19288130	19288130	Historical Fiction	Spike Lee	Walt Disney Pictures	6.5	18431	R	Drama	22000000	2-Jul-99	50	142	Based on Real Life Events	""
